Pickup Supplier,Pickup Location,Supplier ID,Destination,Fee,Notes 1,Notes 2
Truche Location,France,447458,Greece,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Ireland,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Italy,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Luxembourg,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Netherlands,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Portugal,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,United Kingdom,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Truche Location,France,447458,Monaco,Free Of Charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Turisprime,Portugal,656573,Spain,35 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
TOP Rent a Car,Bulgaria,489309,"Turkey (only European part), Greece, Romania, Macedonia  and Serbia ","1. EDMR, EWMR 50€                                                                                      2.  EDAH,  CDMR, CFMR	60 €                                                                     3. EDAR, HDMV, DDMV, FWMR, IVMR, IDAR, FDAR	80 €
4. FVMR, FWAR, CFAR, IFAR	100 €
5. FFAR, FFAD, LDAR	120€",The mentioned fee is for 1 country only. For each additional country the fee is increased by 50%. The driver should provide us with a copy of his driving license and ID card by e-mail at least 3 business days prior arrival. The required security deposit is double. ,
GOLDCAR EUROPA FF.Croatia,"Zagreb, Split or Dubrovnik",627571,"Slovenia, Bosnia and Serbia and Italia","69 HRK per day, minimum charge of 191  HRK an maximum charge of 686 HRK","You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle.  Please, have in mind that the prices are calculated based on the whole rental period (not only the days travelling outside)
Cars collected on an island are not allowed to be taken to mainland unless there is expressed permission in the table above
Cars collected on mainland are not allowed to be taken to any island unless there is expressed permission in the table above
The cross border locations not stated above are not permitted",
SIXT.Bosnia & Herzegovina,Bosnia,630495,"Hezergovina, Hungary, Montenegro,",HRK an maximum charge of 686 HRK,Not listed countries are prohibited for Cross Border Rentals.A written permission issued by the Sixt branch is mandatory to cross the border.,
GOLDCAR EUROPA FF.Croatia,"Zagreb, Split or Dubrovnik",627571,Travel through the Neum Corridor to the north of Croatia,95 HRK per rental (free for collection at Dubrovnik),"You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle.  Please, have in mind that the prices are calculated based on the whole rental period (not only the days travelling outside)
Cars collected on an island are not allowed to be taken to mainland unless there is expressed permission in the table above
Cars collected on mainland are not allowed to be taken to any island unless there is expressed permission in the table above
The cross border locations not stated above are not permitted",
GOLDCAR EUROPA FF.Croatia,Dubrovnik,627571,"Travel to Hvar, Brac, Korcula, Solta, Mljet,Lastovo, Rab & Cres Islands",95 HRK per rental,"You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle.  Please, have in mind that the prices are calculated based on the whole rental period (not only the days travelling outside)
Cars collected on an island are not allowed to be taken to mainland unless there is expressed permission in the table above
Cars collected on mainland are not allowed to be taken to any island unless there is expressed permission in the table above
The cross border locations not stated above are not permitted",
GOLDCAR EUROPA FF.Croatia,Split,627571,"Travel to Hvar, Brac, Korcula, Solta, Mljet,Lastovo, Rab & Cres Islands",175 HRK per rental,"You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle.  Please, have in mind that the prices are calculated based on the whole rental period (not only the days travelling outside)
Cars collected on an island are not allowed to be taken to mainland unless there is expressed permission in the table above
Cars collected on mainland are not allowed to be taken to any island unless there is expressed permission in the table above
The cross border locations not stated above are not permitted",
GOLDCAR EUROPA.spain,"Madrid, Bilbao, Santander,Santiago & Oviedo",35367,"Travel to Portuguese provinces: Minho,Tras‐os‐Montes e Alto Douro, Douro,Litoral, Beira Alta, Beira Litoral & Beira,Baixa","9€ per day, minimum charge of 25€ and maximum charge of 90€","You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle.  Please, have in mind that the prices are calculated based on the whole rental period (not only the days travelling outside)
Cars collected on an island are not allowed to be taken to mainland unless there is expressed permission in the table above
Cars collected on mainland are not allowed to be taken to any island unless there is expressed permission in the table above
The cross border locations not stated above are not permitted",
GOLDCAR EUROPA.spain,"Gerona, Reus, Bilbao,Santander, Santiago, Oviedo,Barcelona, Zaragoza & Pamplona",35367,Travel to France/Andorra,"9€ per day, minimum charge of 25€ and maximum charge of 90€","You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle.  Please, have in mind that the prices are calculated based on the whole rental period (not only the days travelling outside)
Cars collected on an island are not allowed to be taken to mainland unless there is expressed permission in the table above
Cars collected on mainland are not allowed to be taken to any island unless there is expressed permission in the table above
The cross border locations not stated above are not permitted",
GOLDCAR EUROPA.spain,"Granada, Seville, Malaga,Almeria, Marbella, Jerez & Sancti Petri",35367,Travel to Portugal and Gibraltar,"9€ per day, minimum charge of 25€ and maximum charge of 90€","You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle.  Please, have in mind that the prices are calculated based on the whole rental period (not only the days travelling outside)
Cars collected on an island are not allowed to be taken to mainland unless there is expressed permission in the table above
Cars collected on mainland are not allowed to be taken to any island unless there is expressed permission in the table above
The cross border locations not stated above are not permitted",
